LabVIEW Measurement																																
157.2	7.406744	7.436824	0.400291	0.080774	2.054165	-12890.95239	-10941.71746	-2984.954393	-12028.40804	-12475.51058	9.022435	68.432402	20.599618	23.845839	25.2012	23.701465	22.695761	-2.909311	1.247572	0.96102	240816.9307	-0.194844	12.24709	-0.069113	0	2.033491	-0.124456	-0.124451	0	3.110177	10.101745	0.398941
157.4	7.406953	7.436934	0.40029	0.081185	2.047039	-12901.35309	-10942.06586	-2985.260254	-12030.38081	-12477.48336	9.020164	68.431736	20.592956	23.847153	25.203859	23.695076	22.706588	-2.90936	1.247092	0.961207	240812.2336	-0.19625	12.24765	-0.069181	0	2.033803	-0.124457	-0.124455	0	3.11016	10.102392	0.398939
157.6	7.407311	7.436703	0.400826	0.079899	2.03995	-12897.03641	-10942.45052	-2985.675342	-12026.83877	-12473.94132	9.018255	68.473422	20.58931	23.846287	25.205592	23.692547	22.719226	-2.909377	1.245514	0.960673	240829.6578	-0.198065	12.247762	-0.069338	0	2.033237	-0.124447	-0.12445	0	3.111242	10.098427	0.399078
157.8	7.40743	7.43605	0.398914	0.079046	2.034903	-12883.38504	-10941.79477	-2985.716382	-12017.19185	-12464.29439	9.016612	68.539245	20.589863	23.844418	25.205003	23.699941	22.723131	-2.909264	1.245803	0.960429	240865.4274	-0.198359	12.247607	-0.069268	0	2.031886	-0.12444	-0.124441	0	3.112951	10.111366	0.399297
158	7.407184	7.435173	0.393548	0.079421	2.03455	-12862.01264	-10940.49563	-2985.430516	-12005.15422	-12452.25677	9.014759	68.581797	20.593393	23.844307	25.198877	23.711302	22.715938	-2.909247	1.247173	0.960889	240890.4534	-0.197339	12.247914	-0.069112	0	2.03146	-0.124445	-0.12444	0	3.114055	10.149313	0.399438
158.2	7.40658	7.434683	0.387567	0.080593	2.041393	-12845.39003	-10940.87893	-2985.103624	-12003.83128	-12450.93383	9.01277	68.598061	20.597877	23.844812	25.191997	23.71449	22.706722	-2.909421	1.247397	0.961592	240905.5202	-0.196303	12.248769	-0.069179	0	2.031886	-0.124452	-0.124439	0	3.114477	10.192942	0.399493
158.4	7.405743	7.434474	0.3836	0.081405	2.046495	-12837.63226	-10942.48055	-2984.777798	-12010.01341	-12457.11596	9.010889	68.593053	20.601702	23.845228	25.192722	23.710015	22.702905	-2.909558	1.248208	0.961316	240920.4467	-0.195446	12.249799	-0.069336	0	2.032068	-0.124458	-0.124434	0	3.114347	10.222793	0.399476
158.6	7.405294	7.434177	0.383388	0.080731	2.040114	-12835.25726	-10942.71928	-2984.792219	-12013.38433	-12460.48688	9.009	68.600306	20.605321	23.845259	25.192878	23.708296	22.703611	-2.909635	1.248921	0.960143	240909.4939	-0.195651	12.250877	-0.069348	0	2.031945	-0.124456	-0.124437	0	3.114535	10.224902	0.3995
158.8	7.405235	7.434022	0.385665	0.080087	2.035051	-12842.04199	-10942.15407	-2985.09187	-12008.31706	-12455.4196	9.007106	68.668785	20.609082	23.844397	25.186953	23.712786	22.705596	-2.909705	1.248038	0.959991	240864.4423	-0.196379	12.251879	-0.069175	0	2.030537	-0.12444	-0.124444	0	3.116312	10.208571	0.399728
159	7.404787	7.434002	0.387658	0.080658	2.031482	-12854.41425	-10942.53728	-2985.291821	-11990.77294	-12437.87549	9.00537	68.754445	20.612675	23.844645	25.18503	23.722035	22.705707	-2.909779	1.24756	0.961212	240823.5739	-0.196522	12.25238	-0.068976	0	2.029165	-0.124426	-0.124449	0	3.118532	10.194221	0.400013
159.2	7.404207	7.433791	0.388386	0.081896	2.020649	-12865.08032	-10943.37989	-2985.188381	-11971.41566	-12418.5182	9.003708	68.791023	20.616086	23.846946	25.189588	23.729624	22.703069	-2.909807	1.24802	0.961784	240827.315	-0.196487	12.252334	-0.068966	0	2.030394	-0.124427	-0.124456	0	3.11948	10.188651	0.400134
159.4	7.404061	7.433575	0.387515	0.082702	2.020846	-12869.93202	-10943.14865	-2984.894657	-11966.93263	-12414.03518	9.001912	68.782357	20.615315	23.848365	25.197988	23.728797	22.700185	-2.90973	1.248719	0.960584	240846.6532	-0.19637	12.25221	-0.068985	0	2.032586	-0.124436	-0.124458	0	3.119256	10.194924	0.400106
159.6	7.404143	7.433683	0.384695	0.082146	2.032406	-12862.95348	-10942.57416	-2984.797294	-11973.26421	-12420.36675	8.999944	68.748416	20.608312	23.846319	25.20142	23.722486	22.699456	-2.909624	1.248866	0.959607	240834.8609	-0.195833	12.252169	-0.06896	0	2.033035	-0.124447	-0.124453	0	3.118376	10.215984	0.399993
159.8	7.40376	7.43364	0.379416	0.081228	2.03931	-12845.11802	-10942.61669	-2985.022368	-11975.95445	-12423.057	8.997962	68.745252	20.603631	23.844312	25.19319	23.718241	22.700198	-2.909554	1.247525	0.960421	240811.7112	-0.195249	12.25229	-0.068957	0	2.032506	-0.124453	-0.124452	0	3.118294	10.25493	0.399982
160	7.403006	7.433237	0.37391	0.081155	2.044352	-12821.60516	-10943.25382	-2985.132724	-11973.47153	-12420.57408	8.996207	68.818513	20.607139	23.845246	25.184198	23.720054	22.700336	-2.909573	1.246916	0.961883	240795.121	-0.195162	12.25245	-0.069031	0	2.032476	-0.124449	-0.124454	0	3.120193	10.295348	0.400226
160.2	7.402681	7.432977	0.373745	0.081678	2.038044	-12815.60093	-10944.09888	-2984.855965	-11972.99363	-12420.09618	8.9946	68.903526	20.611042	23.846581	25.181515	23.724892	22.697847	-2.909679	1.248356	0.962136	240779.1256	-0.195019	12.252513	-0.069233	0	2.033961	-0.124446	-0.124453	0	3.122395	10.296177	0.400508
160.4	7.402679	7.432631	0.377476	0.082385	2.021741	-12845.89275	-10944.31449	-2984.854671	-11979.73562	-12426.83816	8.992914	68.930482	20.608086	23.84776	25.18549	23.72776	22.69519	-2.909616	1.24931	0.960931	240762.2656	-0.194959	12.252642	-0.069045	0	2.03661	-0.124448	-0.124451	0	3.123092	10.268056	0.400598
160.6	7.40274	7.432208	0.377195	0.082499	2.011823	-12875.03508	-10943.9357	-2985.491859	-11990.07916	-12437.18171	8.991126	68.917587	20.59918	23.847522	25.194929	23.727576	22.698162	-2.909408	1.248778	0.960329	240740.613	-0.195513	12.253093	-0.068583	0	2.038005	-0.124452	-0.124452	0	3.122759	10.270347	0.400555
160.8	7.40294	7.432135	0.373997	0.081885	2.005115	-12872.56756	-10943.18386	-2985.86554	-11999.34521	-12446.44776	8.989153	68.899421	20.590464	23.844155	25.20225	23.726118	22.704689	-2.909359	1.247825	0.960652	240742.5892	-0.195732	12.253853	-0.068768	0	2.036598	-0.124456	-0.124451	0	3.122288	10.295186	0.400495
161	7.403142	7.432074	0.374591	0.081383	2.005744	-12869.85014	-10942.88341	-2985.434181	-12006.56001	-12453.66255	8.987209	68.889429	20.589229	23.841492	25.200503	23.724612	22.709286	-2.909549	1.247756	0.960462	240768.7985	-0.194923	12.254265	-0.069075	0	2.033999	-0.12446	-0.124448	0	3.122029	10.291037	0.400461
161.2	7.40281	7.43172	0.376592	0.081152	2.01457	-12884.67099	-10942.58296	-2985.039079	-12004.24511	-12451.34766	8.985597	68.903495	20.596305	23.84247	25.19235	23.722187	22.70712	-2.909753	1.248062	0.960319	240757.8028	-0.194316	12.254117	-0.068961	0	2.032909	-0.12446	-0.124446	0	3.122394	10.275201	0.400508
161.4	7.40199	7.43124	0.374362	0.080762	2.019638	-12882.07096	-10942.0224	-2985.16658	-11993.45267	-12440.55522	8.984153	68.914199	20.603656	23.844558	25.18829	23.720652	22.700935	-2.909754	1.247786	0.961235	240718.7708	-0.194853	12.254025	-0.068952	0	2.032745	-0.12445	-0.124446	0	3.122671	10.291002	0.400544
161.6	7.401469	7.430803	0.370945	0.080145	2.023655	-12857.76477	-10942.31514	-2985.35325	-11990.06524	-12437.16779	8.982425	68.888463	20.602509	23.8451	25.191798	23.720041	22.702729	-2.909641	1.247841	0.961816	240700.3551	-0.195947	12.254325	-0.069044	0	2.032317	-0.124441	-0.124444	0	3.122004	10.316482	0.400458
161.8	7.401338	7.430514	0.372729	0.080077	2.026645	-12857.35966	-10942.27997	-2985.257681	-12001.82934	-12448.93189	8.980344	68.865005	20.595322	23.844489	25.194364	23.719348	22.713443	-2.909534	1.248098	0.960955	240707.082	-0.196726	12.255083	-0.069038	0	2.032098	-0.124442	-0.124442	0	3.121397	10.303461	0.40038
162	7.401245	7.430421	0.376668	0.079795	2.025927	-12892.80726	-10941.28694	-2985.078156	-12014.05691	-12461.15945	8.978294	68.881511	20.591444	23.843624	25.191204	23.722524	22.720571	-2.909445	1.248011	0.960322	240720.1607	-0.196561	12.25598	-0.068982	0	2.031752	-0.124447	-0.124442	0	3.121824	10.274527	0.400435
162.2	7.40094	7.430192	0.375416	0.079024	2.022866	-12915.41394	-10941.23534	-2985.143584	-12012.29383	-12459.39637	8.976477	68.908391	20.593824	23.843012	25.186621	23.72802	22.717432	-2.909413	1.247988	0.960526	240715.6511	-0.195883	12.256321	-0.069075	0	2.030966	-0.124446	-0.12444	0	3.12252	10.283755	0.400524
162.4	7.400158	7.429764	0.370719	0.079286	2.017028	-12896.62793	-10941.6491	-2985.207353	-12003.82111	-12450.92366	8.97495	68.907576	20.599656	23.843332	25.180343	23.733063	22.708454	-2.909558	1.247618	0.960815	240699.3764	-0.195378	12.256294	-0.069463	0	2.030729	-0.124445	-0.124441	0	3.122499	10.318232	0.400522
162.6	7.399058	7.429421	0.368417	0.079746	2.014301	-12876.44435	-10941.27722	-2985.278504	-12000.28784	-12447.39039	8.973547	68.880942	20.605478	23.843912	25.171045	23.736931	22.701908	-2.909773	1.247491	0.961663	240682.4663	-0.195547	12.256509	-0.069736	0	2.031041	-0.124448	-0.124444	0	3.12181	10.33501	0.400433
162.8	7.398578	7.429057	0.370046	0.080076	2.010501	-12885.50605	-10940.86036	-2985.392525	-12000.98587	-12448.08842	8.97192	68.851419	20.607273	23.843555	25.165785	23.736111	22.703093	-2.909875	1.24888	0.962718	240665.3136	-0.196507	12.257139	-0.069505	0	2.031326	-0.124448	-0.124445	0	3.121045	10.322633	0.400335
163	7.398956	7.428728	0.372443	0.081294	2.001188	-12904.93436	-10941.19785	-2985.296629	-12002.0325	-12449.13505	8.970071	68.849543	20.606	23.842955	25.165825	23.736295	22.707427	-2.909817	1.249767	0.962788	240653.8759	-0.197662	12.25781	-0.069281	0	2.031476	-0.124448	-0.12444	0	3.120996	10.304779	0.400329
163.2	7.399208	7.42867	0.372135	0.081883	2.004168	-12912.10278	-10942.57714	-2985.259166	-12002.30748	-12449.41003	8.968115	68.878495	20.605668	23.84313	25.166065	23.745878	22.706548	-2.909731	1.248694	0.962174	240652.255	-0.198134	12.258059	-0.069378	0	2.030898	-0.124447	-0.124439	0	3.121746	10.307239	0.400425
163.4	7.398888	7.428544	0.370371	0.081517	2.016727	-12909.28524	-10943.45929	-2985.191648	-11997.81407	-12444.91661	8.966055	68.903517	20.607092	23.844543	25.166094	23.75735	22.699653	-2.909869	1.247744	0.961671	240654.0945	-0.197032	12.257943	-0.069359	0	2.0307	-0.124444	-0.124447	0	3.122394	10.320207	0.400508
163.6	7.398372	7.428248	0.36895	0.081984	2.020911	-12905.53844	-10943.33559	-2984.766534	-11989.74413	-12436.84668	8.964203	68.911137	20.60898	23.846495	25.166357	23.759853	22.692603	-2.910002	1.247527	0.961483	240642.229	-0.194742	12.257719	-0.069098	0	2.032514	-0.124446	-0.124454	0	3.122592	10.330315	0.400533
163.8	7.397907	7.427995	0.367011	0.082769	2.025219	-12896.45657	-10943.40187	-2984.539797	-11985.10716	-12432.20971	8.962722	68.908939	20.610057	23.847466	25.170864	23.752904	22.689623	-2.90978	1.24769	0.961525	240612.0356	-0.193213	12.257848	-0.068852	0	2.034712	-0.124452	-0.124458	0	3.122535	10.344891	0.400526
164	7.397414	7.427747	0.364094	0.082271	2.026046	-12880.46482	-10943.84676	-2984.858644	-11988.67278	-12435.77533	8.961261	68.894157	20.608838	23.846629	25.180461	23.742026	22.691171	-2.909624	1.248068	0.961594	240592.6694	-0.193619	12.258349	-0.068926	0	2.035118	-0.124451	-0.124459	0	3.122152	10.367502	0.400477
164.2	7.397082	7.427625	0.360108	0.080719	2.015325	-12865.97475	-10943.38987	-2985.351576	-11997.83264	-12444.93518	8.95956	68.874003	20.604004	23.843986	25.182786	23.736698	22.696444	-2.90981	1.247689	0.961658	240626.9235	-0.195499	12.258771	-0.069298	0	2.033697	-0.124445	-0.124456	0	3.12163	10.398283	0.40041
164.4	7.39706	7.427412	0.357316	0.080013	2.003068	-12857.90331	-10942.09244	-2985.719011	-12002.02996	-12449.1325	8.957699	68.858754	20.599972	23.842809	25.172148	23.740711	22.702626	-2.909847	1.246775	0.961441	240682.5048	-0.19722	12.259055	-0.069598	0	2.032094	-0.124443	-0.12445	0	3.121235	10.419329	0.400359
164.6	7.396814	7.427087	0.359379	0.08073	1.98908	-12866.14613	-10942.36715	-2985.739023	-11994.93108	-12442.03363	8.955877	68.851006	20.600059	23.845826	25.165085	23.748049	22.705737	-2.909693	1.245917	0.960984	240697.8667	-0.197092	12.259132	-0.069374	0	2.032204	-0.124446	-0.124448	0	3.121034	10.402822	0.400334
164.8	7.396274	7.427173	0.364827	0.081448	1.9833	-12887.0657	-10943.73713	-2985.517863	-11982.24357	-12429.34611	8.954205	68.84747	20.597897	23.848736	25.173372	23.750778	22.706194	-2.909474	1.246382	0.960788	240678.4067	-0.196104	12.259013	-0.068832	0	2.034207	-0.12445	-0.124448	0	3.120943	10.361463	0.400322
165	7.396163	7.427463	0.369645	0.081374	1.991222	-12900.7023	-10943.78673	-2985.494332	-11978.20171	-12425.30426	8.952543	68.836132	20.589023	23.847409	25.185017	23.747426	22.710027	-2.909112	1.247667	0.960809	240659.0811	-0.195627	12.259051	-0.068613	0	2.036309	-0.124458	-0.124442	0	3.120649	10.32584	0.400284
165.2	7.396559	7.427246	0.37045	0.080988	1.998665	-12905.43888	-10942.55401	-2985.665399	-11988.5526	-12435.65514	8.95069	68.817398	20.580717	23.843885	25.184497	23.743814	22.714553	-2.909009	1.247472	0.960899	240674.6519	-0.195428	12.259043	-0.068772	0	2.036199	-0.124463	-0.124438	0	3.120164	10.319606	0.400222
165.4	7.396832	7.426494	0.36642	0.080892	2.009709	-12902.77082	-10942.00588	-2985.58635	-12000.2603	-12447.36285	8.948811	68.823056	20.582093	23.842484	25.171766	23.742896	22.712107	-2.909324	1.247449	0.961009	240705.3597	-0.195702	12.259058	-0.06903	0	2.034061	-0.124456	-0.124441	0	3.12031	10.348754	0.400241
165.6	7.3968	7.425678	0.363147	0.081104	2.024411	-12893.77445	-10942.78608	-2985.564773	-12001.13544	-12448.23799	8.947187	68.847142	20.592447	23.84538	25.16134	23.745524	22.707276	-2.909625	1.247918	0.96158	240704.8049	-0.19677	12.259596	-0.069115	0	2.032314	-0.124445	-0.124447	0	3.120934	10.372589	0.400321
165.8	7.396556	7.425262	0.366484	0.081332	2.029918	-12894.50554	-10943.0622	-2985.779924	-11994.12109	-12441.22364	8.945728	68.857173	20.601204	23.848068	25.163299	23.750925	22.704618	-2.909679	1.24744	0.962339	240677.8154	-0.19741	12.260326	-0.069025	0	2.032105	-0.124439	-0.124449	0	3.121194	10.347322	0.400354
166	7.396116	7.425332	0.37365	0.081277	2.02493	-12912.36919	-10942.35735	-2985.742531	-11986.65789	-12433.76044	8.94403	68.872753	20.599506	23.846702	25.171261	23.755513	22.705229	-2.909529	1.247447	0.961924	240658.34	-0.196713	12.260906	-0.068763	0	2.032054	-0.12444	-0.124442	0	3.121598	10.294218	0.400406
166.2	7.396025	7.42527	0.378969	0.080889	2.016217	-12932.81999	-10941.49904	-2985.426231	-11983.83425	-12430.9368	8.942092	68.882841	20.592392	23.84423	25.175775	23.758405	22.712041	-2.909276	1.247507	0.961247	240659.9334	-0.195869	12.261248	-0.068552	0	2.030985	-0.124444	-0.124437	0	3.121859	10.254947	0.400439
166.4	7.396441	7.424833	0.382648	0.08076	2.013864	-12955.74033	-10940.52272	-2985.2304	-11988.43141	-12435.53396	8.940275	68.862867	20.5908	23.843421	25.173105	23.760683	22.716777	-2.909168	1.247297	0.961616	240663.1772	-0.196113	12.261284	-0.068676	0	2.02982	-0.124449	-0.124441	0	3.121342	10.227088	0.400373
166.6	7.396375	7.424411	0.386692	0.080583	2.016222	-12986.19064	-10940.48596	-2985.396171	-11995.52398	-12442.62653	8.938559	68.853274	20.597401	23.844623	25.16658	23.763644	22.709602	-2.909377	1.248293	0.962139	240666.2363	-0.197475	12.261272	-0.06888	0	2.029482	-0.12445	-0.124446	0	3.121093	10.196455	0.400341
166.8	7.395523	7.42424	0.392651	0.079985	2.018436	-13011.01065	-10941.51404	-2985.521523	-11994.83949	-12441.94204	8.936901	68.870526	20.606024	23.846669	25.160752	23.766781	22.6982	-2.909728	1.24925	0.961892	240674.5801	-0.198164	12.261537	-0.069082	0	2.029902	-0.124444	-0.124449	0	3.12154	10.152548	0.400399
167	7.394727	7.424229	0.399925	0.080711	2.033964	-13025.90665	-10942.07693	-2985.327384	-11983.8148	-12430.91735	8.93533	68.883776	20.609829	23.847208	25.156544	23.767158	22.694051	-2.909846	1.248882	0.961135	240685.7957	-0.197361	12.261972	-0.069349	0	2.030868	-0.124439	-0.124449	0	3.121883	10.09996	0.400443
167.2	7.394482	7.424217	0.404819	0.082393	2.058012	-13026.7307	-10941.78702	-2985.268799	-11968.30509	-12415.40764	8.933669	68.878793	20.607988	23.845595	25.156378	23.7654	22.698893	-2.909693	1.248629	0.961008	240691.74	-0.196977	12.262135	-0.069459	0	2.032174	-0.124441	-0.124446	0	3.121754	10.064929	0.400426
167.4	7.394559	7.424129	0.40693	0.082438	2.071971	-13010.32277	-10941.57393	-2985.541408	-11957.22611	-12404.32865	8.931987	68.876266	20.604049	23.844042	25.1588	23.765314	22.706789	-2.909524	1.248416	0.961224	240692.2493	-0.197362	12.261989	-0.069374	0	2.033059	-0.124447	-0.124444	0	3.121689	10.049731	0.400418
167.6	7.394573	7.423926	0.408356	0.081669	2.083018	-12992.24382	-10941.88796	-2985.802	-11953.20289	-12400.30543	8.930293	68.892314	20.601848	23.844648	25.162921	23.770485	22.708564	-2.909452	1.24803	0.96105	240712.3542	-0.19753	12.261801	-0.069334	0	2.033217	-0.124449	-0.124443	0	3.122104	10.039272	0.400471
167.8	7.394126	7.423704	0.410067	0.081851	2.087814	-12979.84183	-10941.46635	-2985.764368	-11947.47078	-12394.57332	8.928501	68.900867	20.602604	23.846874	25.170736	23.780557	22.701862	-2.909446	1.248611	0.960565	240745.7501	-0.197386	12.261525	-0.069395	0	2.033769	-0.124449	-0.124444	0	3.122326	10.026777	0.400499
168	7.393482	7.423461	0.412489	0.082606	2.077858	-12965.23625	-10940.96757	-2985.570418	-11938.27685	-12385.3794	8.926742	68.867411	20.604093	23.848172	25.177132	23.784501	22.693001	-2.909516	1.248992	0.960111	240762.9307	-0.197128	12.261333	-0.069455	0	2.034198	-0.124451	-0.12445	0	3.121459	10.0093	0.400388
168.2	7.393351	7.42328	0.414085	0.083183	2.064737	-12953.15643	-10941.6756	-2985.63831	-11936.21331	-12383.31585	8.925015	68.793212	20.603251	23.847674	25.178906	23.776162	22.68918	-2.909686	1.248491	0.960564	240767.3378	-0.197195	12.261495	-0.069351	0	2.034683	-0.124454	-0.124452	0	3.119537	9.997992	0.400142
168.4	7.393096	7.423264	0.411249	0.082981	2.051458	-12937.71948	-10942.78396	-2985.688036	-11946.8411	-12393.94365	8.923264	68.730601	20.599685	23.846866	25.182634	23.764687	22.691464	-2.909742	1.248385	0.961346	240772.8844	-0.196984	12.261811	-0.069234	0	2.035521	-0.124454	-0.124447	0	3.117914	10.018487	0.399933
168.6	7.392416	7.423024	0.403344	0.082139	2.045849	-12899.50108	-10943.58597	-2985.683055	-11959.28986	-12406.39241	8.921559	68.717477	20.596109	23.845862	25.18861	23.760614	22.696684	-2.909656	1.248158	0.961943	240771.8473	-0.196714	12.262074	-0.069208	0	2.034277	-0.124448	-0.124447	0	3.117574	10.075117	0.39989
168.8	7.392286	7.422265	0.396253	0.081533	2.049491	-12852.48195	-10943.46948	-2985.953896	-11958.8734	-12405.97595	8.920014	68.72482	20.593792	23.844293	25.190054	23.766816	22.703779	-2.909611	1.246731	0.962315	240756.6058	-0.197255	12.262149	-0.069088	0	2.032379	-0.124441	-0.124452	0	3.117764	10.125555	0.399914
169	7.392527	7.421514	0.396054	0.081263	2.045819	-12826.13839	-10943.18122	-2985.922861	-11945.56661	-12392.66916	8.918472	68.726825	20.592625	23.845238	25.188626	23.775246	22.708522	-2.909484	1.245702	0.962314	240737.9278	-0.197235	12.262238	-0.06909	0	2.032748	-0.124445	-0.124454	0	3.117816	10.126085	0.399921
169.2	7.392457	7.421475	0.4002	0.081078	2.041285	-12829.30322	-10943.56572	-2985.505455	-11934.91045	-12382.013	8.916742	68.694706	20.592169	23.84723	25.19069	23.7753	22.707486	-2.909268	1.246835	0.962532	240726.4769	-0.19643	12.262606	-0.069313	0	2.033978	-0.124453	-0.12445	0	3.116984	10.096345	0.399814
169.4	7.392132	7.421818	0.402107	0.080989	2.044729	-12846.82007	-10943.39534	-2985.242143	-11941.35936	-12388.46191	8.914941	68.610775	20.588769	23.844668	25.194328	23.767619	22.706726	-2.909139	1.247941	0.962434	240720.657	-0.196319	12.263132	-0.069379	0	2.034421	-0.124459	-0.124444	0	3.114807	10.083661	0.399535
169.6	7.391799	7.421659	0.400059	0.080394	2.050379	-12855.75283	-10942.25918	-2985.360384	-11961.15799	-12408.26053	8.913089	68.541375	20.58318	23.8419	25.193411	23.763055	22.710773	-2.909039	1.247253	0.96197	240723.8204	-0.196815	12.263434	-0.06938	0	2.033724	-0.12446	-0.124437	0	3.113006	10.098541	0.399304
169.8	7.391871	7.42102	0.397307	0.079916	2.05527	-12850.73039	-10941.62904	-2985.64306	-11974.63679	-12421.73934	8.911243	68.532891	20.584192	23.842939	25.187233	23.767569	22.716254	-2.909174	1.24749	0.962238	240730.7937	-0.197384	12.263455	-0.069565	0	2.031858	-0.124455	-0.124435	0	3.112786	10.117442	0.399276
170	7.391789	7.420324	0.397292	0.080752	2.056396	-12846.35549	-10941.496	-2985.734626	-11967.80319	-12414.90574	8.909572	68.556251	20.593539	23.843654	25.178946	23.77592	22.71595	-2.90957	1.24833	0.962543	240730.2091	-0.198578	12.2636	-0.069588	0	2.030972	-0.124448	-0.12444	0	3.113392	10.116523	0.399353
170.2	7.390961	7.419653	0.398912	0.082091	2.055015	-12853.31706	-10941.61418	-2985.52004	-11955.66446	-12402.76701	8.908162	68.582923	20.601465	23.844414	25.176777	23.782949	22.710609	-2.909696	1.248346	0.962226	240730.2579	-0.199257	12.26389	-0.069299	0	2.031811	-0.124443	-0.124443	0	3.114084	10.104137	0.399442
170.4	7.39028	7.419359	0.398688	0.082618	2.04951	-12863.40795	-10942.13478	-2985.234359	-11960.33736	-12407.4399	8.906706	68.602445	20.602004	23.845961	25.182012	23.788235	22.709127	-2.909637	1.249354	0.962337	240736.4705	-0.198224	12.264207	-0.068964	0	2.032839	-0.124443	-0.124444	0	3.114591	10.105791	0.399507
170.6	7.390393	7.419412	0.396129	0.082176	2.038619	-12864.51907	-10942.18997	-2985.175654	-11974.75303	-12421.85558	8.904893	68.606419	20.598636	23.843628	25.188841	23.790322	22.711187	-2.909674	1.25001	0.962545	240739.0364	-0.197143	12.264632	-0.068747	0	2.032998	-0.124448	-0.124446	0	3.114694	10.125049	0.39952
170.8	7.39097	7.419422	0.393436	0.081316	2.036353	-12858.46622	-10941.95359	-2985.333672	-11979.27629	-12426.37884	8.903127	68.598181	20.59893	23.840085	25.189657	23.789314	22.709866	-2.909766	1.248849	0.962302	240749.7321	-0.197246	12.265075	-0.068758	0	2.032069	-0.124452	-0.124448	0	3.11448	10.145156	0.399493
171	7.390961	7.419335	0.39119	0.080825	2.039612	-12852.43502	-10942.36268	-2985.447565	-11973.70285	-12420.80539	8.901672	68.597185	20.607121	23.842211	25.180334	23.789057	22.703513	-2.909869	1.248182	0.962153	240767.7544	-0.197669	12.265275	-0.069057	0	2.030985	-0.124448	-0.124448	0	3.114454	10.161205	0.39949
171.2	7.390006	7.419077	0.387045	0.081061	2.035326	-12844.05729	-10943.1245	-2985.507103	-11970.11849	-12417.22103	8.90014	68.60986	20.616746	23.846798	25.173636	23.792124	22.694921	-2.909875	1.248175	0.961517	240775.7111	-0.198161	12.265228	-0.069416	0	2.030727	-0.124443	-0.12445	0	3.114783	10.190841	0.399532
171.4	7.38891	7.418797	0.38314	0.081591	2.035238	-12831.63811	-10942.96061	-2985.743096	-11971.5076	-12418.61015	8.898462	68.610449	20.617212	23.847763	25.177215	23.795531	22.691268	-2.909734	1.247959	0.960882	240781.0056	-0.198556	12.265231	-0.069564	0	2.031641	-0.124441	-0.124453	0	3.114798	10.219381	0.399534
171.6	7.388445	7.418732	0.384361	0.082305	2.036722	-12830.11769	-10942.26819	-2985.721806	-11972.30172	-12419.40427	8.896846	68.561793	20.607416	23.846541	25.186192	23.795185	22.698659	-2.9095	1.248095	0.961133	240780.6371	-0.1976	12.265379	-0.069393	0	2.033201	-0.124443	-0.124451	0	3.113536	10.210759	0.399372
171.8	7.388512	7.418729	0.388253	0.082494	2.030918	-12849.15699	-10942.47638	-2985.33172	-11972.42608	-12419.52862	8.895109	68.47744	20.596711	23.846169	25.194512	23.794407	22.709187	-2.909308	1.248326	0.961097	240783.2246	-0.196183	12.265402	-0.069029	0	2.034631	-0.124449	-0.124444	0	3.111347	10.182433	0.399091
172	7.388325	7.418584	0.389412	0.08202	2.029936	-12867.36601	-10943.36498	-2984.962307	-11971.72851	-12418.83106	8.893377	68.435123	20.593015	23.84629	25.195186	23.796676	22.710482	-2.909348	1.248701	0.960662	240787.4026	-0.195406	12.265293	-0.068907	0	2.035379	-0.124452	-0.124443	0	3.110248	10.173686	0.39895
172.2	7.387831	7.418402	0.387597	0.082515	2.032233	-12864.28296	-10943.73538	-2984.948434	-11963.47991	-12410.58245	8.89185	68.448771	20.596036	23.845929	25.190831	23.799707	22.701871	-2.909594	1.248628	0.960731	240772.2741	-0.195214	12.265346	-0.069081	0	2.035817	-0.12445	-0.124448	0	3.110602	10.186687	0.398996
172.4	7.387368	7.418226	0.384766	0.083324	2.036557	-12848.5096	-10943.85234	-2985.461073	-11952.38823	-12399.49077	8.890298	68.457989	20.600133	23.845575	25.18868	23.800538	22.693126	-2.909758	1.247724	0.961449	240747.2014	-0.195936	12.265442	-0.069083	0	2.036347	-0.12445	-0.124448	0	3.110842	10.207328	0.399026
172.6	7.387219	7.418015	0.382019	0.082958	2.042673	-12833.55777	-10943.64288	-2985.846319	-11952.082	-12399.18455	8.888529	68.447707	20.600193	23.846069	25.18687	23.797005	22.693544	-2.909647	1.24723	0.962436	240725.0868	-0.197148	12.265399	-0.068883	0	2.036431	-0.124454	-0.124448	0	3.110575	10.227254	0.398992
172.8	7.387654	7.417796	0.381557	0.082724	2.03726	-12825.44071	-10942.03743	-2985.487024	-11962.60964	-12409.71218	8.886668	68.467483	20.596361	23.846622	25.18808	23.791255	22.702887	-2.909408	1.247365	0.962858	240716.0506	-0.19771	12.265471	-0.068767	0	2.035183	-0.124455	-0.124445	0	3.111088	10.230487	0.399058
173	7.388112	7.417674	0.381556	0.082506	2.028565	-12829.18291	-10940.85119	-2985.171312	-11972.44056	-12419.5431	8.885003	68.529921	20.592475	23.84647	25.19385	23.791155	22.711387	-2.909231	1.247601	0.96214	240712.8514	-0.19751	12.265812	-0.068823	0	2.033306	-0.124453	-0.124439	0	3.112709	10.230835	0.399266
